user_id,amount,device_id,sex,age,fraud,signup_hour,transaction_hour,transaction_day,time_since_signup,store_pets,store_toys,browser_FireFox,browser_IE,browser_Opera,browser_Safari,country_frequency
18364566,-0.057783889152673,42605386,2,0.8519505387376146,0,1,7,3,1.2481984732327682,0.0,1.0,0.0,0.0,0.0,0.0,0.010253333333333333
40941356,-0.04959998128205209,3208052,2,0.8519505387376146,1,21,23,4,1.3816606722093643,0.0,1.0,1.0,0.0,0.0,0.0,0.36654
59319870,-1.5396168075931131,26581665,1,-0.19073971414058447,0,22,1,1,0.3049423859870888,0.0,1.0,0.0,0.0,0.0,0.0,0.36654
31779292,2.207521809435216,87800643,1,-0.4224486592246287,0,13,7,0,1.0960593008908077,0.0,1.0,0.0,0.0,0.0,0.0,0.14408
40649391,0.4878099688887261,64917697,1,-0.8858665493927171,0,4,0,0,-1.49999617450788,1.0,0.0,0.0,0.0,0.0,0.0,0.0028933333333333333
87065915,1.3907678039472413,33797279,2,-0.654157604308673,0,23,15,5,-0.8966962523442444,1.0,0.0,0.0,0.0,0.0,0.0,0.36654
90589224,0.3072184018770229,54668760,2,-1.8127023297288942,0,1,6,3,-1.295541708688061,0.0,1.0,1.0,0.0,0.0,0.0,0.36654
21678819,-0.022320288379982137,29699725,0,0.6202415936535703,0,0,2,5,0.4141138678698421,0.0,1.0,0.0,0.0,0.0,1.0,0.14408
64775710,-1.2133516804843565,58771943,2,2.473913154325924,0,4,8,3,1.550248273611486,0.0,1.0,1.0,0.0,0.0,0.0,0.00024
51201147,1.15234328798315,51167531,0,-0.5383031317666508,0,12,13,3,-0.7197590468085341,0.0,0.0,0.0,1.0,0.0,0.0,0.36654
64706501,0.8724536388079123,82610850,2,-0.8858665493927171,0,23,15,5,1.5924002919050169,1.0,0.0,1.0,0.0,0.0,0.0,0.14408
47682252,2.2642635706715213,42822483,2,0.38853264856952613,0,11,6,2,0.7381762609643847,1.0,0.0,0.0,1.0,0.0,0.0,0.08169333333333334
61389610,1.3176582269696941,20395754,1,0.6202415936535703,0,5,4,4,0.5766990817468982,1.0,0.0,0.0,0.0,0.0,1.0,0.36654
44641796,-1.3933976536380182,44390795,0,1.199513956363681,0,11,11,2,0.5228151387394411,1.0,0.0,0.0,0.0,0.0,0.0,0.0038066666666666665
40112340,0.33722606406929967,5654470,2,-0.5383031317666508,0,11,21,1,1.2813669022035457,0.0,1.0,0.0,0.0,0.0,1.0,0.00132
68891332,0.8337164748869729,49918430,1,0.38853264856952613,0,17,0,5,1.2772911003466634,1.0,0.0,0.0,0.0,0.0,0.0,0.0023466666666666666
39697648,-1.5139738962651674,12276401,1,0.272678176027504,1,6,22,3,1.1771841352603563,0.0,0.0,0.0,1.0,0.0,0.0,0.0010466666666666667
96639313,0.18009503295337698,69671897,2,-0.19073971414058447,0,4,6,3,0.24881806343124058,0.0,1.0,0.0,1.0,0.0,0.0,0.14408
2619343,-0.4135110845956654,71047424,1,-0.7700120768506951,0,10,8,3,-0.41987317670463997,0.0,1.0,0.0,0.0,0.0,1.0,0.04742
20425377,0.23138085560926835,51603499,2,-1.4651389121028278,0,15,14,2,-0.9144615921126764,0.0,1.0,0.0,0.0,0.0,0.0,0.01276
69475440,0.8337164748869729,62167723,2,2.0104952641578357,0,19,22,5,-0.9111477240199675,1.0,0.0,0.0,0.0,0.0,1.0,0.36654
4632484,0.25756936079525533,70011980,2,0.272678176027504,0,3,15,0,0.509676099571863,1.0,0.0,0.0,0.0,0.0,0.0,0.08169333333333334
94029576,0.25702376693721407,78376453,2,0.040969230943459764,0,23,2,5,-1.187889936004966,1.0,0.0,0.0,0.0,0.0,0.0,0.010126666666666667
35983050,1.9985593618053596,40988702,2,1.7787863190737916,0,23,1,4,-1.4095713979638704,1.0,0.0,0.0,1.0,0.0,0.0,0.0020733333333333333
43917235,-0.3769562961068915,84341136,2,1.5470773739897474,0,21,10,0,0.17892839343314945,1.0,0.0,0.0,0.0,0.0,1.0,0.36654
81261727,1.306746349808866,64716643,0,-0.4224486592246287,0,21,7,0,-0.29441064250898547,1.0,0.0,0.0,0.0,1.0,0.0,0.02644
96477219,-0.1756321624896154,99596948,0,-0.07488524159856236,0,23,9,0,1.0042155746499586,1.0,0.0,0.0,0.0,0.0,0.0,0.14408
28662315,-0.13580381085259305,87192450,1,-0.654157604308673,0,8,13,6,1.1634139897465516,1.0,0.0,1.0,0.0,0.0,0.0,0.013886666666666667
25504982,-1.4708719814798967,25761617,0,-1.1175754944767615,0,22,8,6,-0.21118361305205413,0.0,1.0,0.0,0.0,0.0,1.0,0.14408
84256442,3.8519416975719936,76842214,1,0.7360960661955925,0,4,0,0,-0.5873181973319398,0.0,0.0,0.0,1.0,0.0,0.0,0.14408
36349013,1.215086581657911,97295151,0,-0.8858665493927171,0,0,22,0,-1.0543938306559926,1.0,0.0,0.0,0.0,0.0,0.0,0.00764
3776741,-0.031049790108644722,60100931,0,-1.5809933846448498,0,3,9,3,0.0044196518510922645,1.0,0.0,1.0,0.0,0.0,0.0,0.0038066666666666665
1404116,1.5015233571296451,91712961,2,-0.654157604308673,0,9,13,0,0.9419650743227241,0.0,1.0,0.0,1.0,0.0,0.0,0.14408
83725265,-0.7856060957798996,75109980,1,-0.5383031317666508,1,13,13,4,-1.5775317314770152,0.0,1.0,0.0,0.0,0.0,0.0,0.36654
90996633,-0.4457011222201079,2337544,2,-0.654157604308673,0,11,11,2,1.4341698077783602,1.0,0.0,0.0,0.0,0.0,0.0,0.14408
53224198,0.1069854559758293,82737232,0,-1.0017210219347392,0,22,0,4,-1.188064585809852,1.0,0.0,0.0,0.0,0.0,0.0,0.36654
39521300,0.3726896648419909,85320590,1,-0.19073971414058447,0,20,7,4,-0.016403658860032217,0.0,1.0,0.0,0.0,0.0,1.0,0.14408
66235870,-0.7719662493288646,27656991,2,0.15682370348548189,0,7,16,1,-0.46169124921739974,0.0,1.0,0.0,1.0,0.0,0.0,0.010253333333333333
34566491,-0.00868044192894716,44154509,0,0.38853264856952613,0,18,4,3,-0.37819360852432665,1.0,0.0,0.0,0.0,0.0,0.0,0.36654
47469507,-1.4310436298428746,68827721,2,0.272678176027504,0,2,8,3,-0.8794324709898442,1.0,0.0,0.0,1.0,0.0,0.0,0.031626666666666664
16211405,0.12226208400098854,84558596,0,0.272678176027504,0,12,1,5,1.3671557820035756,1.0,0.0,0.0,0.0,0.0,1.0,0.031626666666666664
23442510,-0.7817869387736097,98021591,1,-0.07488524159856236,1,0,0,6,-1.5775317314770152,1.0,0.0,1.0,0.0,0.0,0.0,0.04742
97125612,1.1752582300208887,37748326,2,-1.2334299670187836,0,8,11,4,1.356196986554135,1.0,0.0,0.0,0.0,0.0,0.0,0.36654
34248343,0.8697256695177055,23567916,1,-1.0017210219347392,0,20,18,6,-1.2473738682690887,1.0,0.0,0.0,0.0,0.0,1.0,0.020393333333333333
13505969,0.7153226076919892,44958672,2,-0.3065941866826066,0,11,19,0,0.1445086273987935,0.0,0.0,0.0,1.0,0.0,0.0,0.36654
66313113,-0.8265256351330045,36290622,2,-0.07488524159856236,0,20,15,5,-1.5010517502516965,1.0,0.0,0.0,0.0,0.0,0.0,0.36654
83428437,-0.875083488498689,2452733,1,-0.654157604308673,0,7,17,2,0.7007468245744012,0.0,1.0,0.0,0.0,0.0,0.0,0.36654
43111989,0.45507433740624204,4603055,1,1.199513956363681,0,9,10,4,-0.0018632629246785886,0.0,0.0,0.0,0.0,0.0,0.0,0.020633333333333333
32566446,-0.01304519279327826,90354921,1,1.199513956363681,0,2,10,6,-1.3746708651589215,1.0,0.0,0.0,0.0,0.0,0.0,0.00764
29018013,-0.3698635759523534,7429705,2,1.4312229014477251,0,1,6,3,1.4126440593904412,1.0,0.0,1.0,0.0,0.0,0.0,0.14408
28879957,1.017036011188883,98826528,1,-0.7700120768506951,0,1,6,3,0.33435840312431747,0.0,1.0,0.0,0.0,0.0,1.0,0.04742
78384861,0.7687908057800465,5793183,1,0.040969230943459764,1,21,4,4,-0.7402304989383864,1.0,0.0,0.0,1.0,0.0,0.0,0.028633333333333334
38861305,3.324898030704001,56197262,2,-1.3492844395608057,0,23,22,6,1.710213740415252,1.0,0.0,0.0,0.0,0.0,1.0,0.14408
28651023,0.1620904356380105,25187310,2,0.7360960661955925,0,19,16,6,-0.834170342709305,1.0,0.0,1.0,0.0,0.0,0.0,0.36654
31224551,-0.30875706385171664,94286237,0,-1.696847857186872,0,0,1,4,-0.6648937382307649,1.0,0.0,1.0,0.0,0.0,0.0,0.14408
26850302,1.623736381330919,89482795,1,0.040969230943459764,0,15,8,6,-0.09361710529158457,0.0,1.0,0.0,0.0,0.0,0.0,0.14408
12796052,-1.40594631237297,78769520,2,-0.07488524159856236,0,9,1,3,0.23737274352533183,1.0,0.0,0.0,0.0,0.0,0.0,0.36654
59633424,-0.9301884681608702,63331433,2,-1.696847857186872,0,18,22,6,-1.1039284817274886,0.0,1.0,0.0,1.0,0.0,0.0,0.14408
88372691,1.3634881110451715,80961368,2,0.38853264856952613,0,1,18,2,-1.0338417709238854,0.0,1.0,0.0,1.0,0.0,0.0,0.0028
90818603,0.7360551742975625,16345087,0,0.15682370348548189,0,7,21,2,0.06898698100028519,0.0,1.0,0.0,0.0,0.0,1.0,0.08169333333333334
16771837,1.8938053410614117,67041894,1,-1.8127023297288942,0,9,0,1,1.0653132583163707,0.0,1.0,0.0,0.0,0.0,0.0,0.004113333333333333
90657394,-0.6470252558373842,55061957,2,0.7360960661955925,0,14,6,4,1.4807168596234177,1.0,0.0,0.0,0.0,0.0,0.0,0.36654
78710029,-0.903999962974883,89490836,0,0.5043871211115483,0,5,16,0,-0.6533063954065973,1.0,0.0,0.0,1.0,0.0,0.0,0.031626666666666664
85953679,-1.0534926800782265,79777626,0,0.7360960661955925,0,1,7,5,-1.3763172434478377,0.0,1.0,0.0,1.0,0.0,0.0,0.020633333333333333
24934359,0.9144643658771002,81656676,0,-0.8858665493927171,0,14,4,2,0.5934046874428259,0.0,1.0,0.0,1.0,0.0,0.0,0.028633333333333334
41801549,0.057336414894062174,70100628,2,-0.4224486592246287,0,2,7,2,-0.7426394507343507,1.0,0.0,0.0,1.0,0.0,0.0,0.14408
43738334,-0.631748627812225,81139293,2,-1.4651389121028278,0,15,10,6,-1.3614387434030253,0.0,0.0,0.0,0.0,0.0,0.0,0.36654
57999565,-0.7315923038338009,3755444,2,-0.4224486592246287,1,17,17,6,-1.5775317314770152,0.0,0.0,1.0,0.0,0.0,0.0,0.020633333333333333
99502244,0.21119388286173674,66153356,0,-0.07488524159856236,0,11,22,5,1.5861557617017488,0.0,1.0,0.0,0.0,0.0,0.0,0.008473333333333333
5713549,1.478608415091907,61473800,1,-0.7700120768506951,0,14,0,3,0.03747196749004964,0.0,0.0,0.0,0.0,0.0,1.0,0.36654
89224405,-0.9574681610629402,10577094,1,1.0836594838216589,0,4,3,3,-0.44634221828799525,0.0,0.0,0.0,1.0,0.0,0.0,0.02644
2427193,0.3606865999650798,82392491,1,-0.19073971414058447,0,8,10,5,0.08244461211963315,0.0,1.0,0.0,0.0,0.0,0.0,0.36654
47587860,1.8812566823264594,50145675,2,-1.696847857186872,0,23,14,6,1.6729669506160927,0.0,1.0,0.0,1.0,0.0,0.0,0.36654
22410269,0.15990806020584494,24652544,1,1.199513956363681,0,6,20,6,-1.2845390908516803,0.0,0.0,0.0,0.0,0.0,0.0,0.36654
1574490,0.8539034476345049,4373759,2,0.5043871211115483,0,21,10,2,-0.8435678456722097,0.0,1.0,0.0,0.0,0.0,0.0,0.36654
30052821,1.2614620595914299,46628611,0,0.38853264856952613,0,7,12,0,-0.41098298984164244,1.0,0.0,0.0,1.0,0.0,0.0,0.01276
38505840,-1.0027524512803765,18609181,2,0.7360960661955925,0,21,13,2,0.37556392183422604,1.0,0.0,0.0,1.0,0.0,0.0,0.028633333333333334
61571037,-0.8047018808113484,84289406,2,-0.7700120768506951,0,15,18,6,-0.4968550362154277,0.0,1.0,0.0,1.0,0.0,0.0,0.14408
81174802,-0.8314359798553771,30733278,2,-1.2334299670187836,0,2,15,4,-0.2082788605279337,1.0,0.0,0.0,0.0,0.0,1.0,0.14408
97230214,-0.0997946162218609,51586187,0,-0.654157604308673,0,1,18,6,-0.3153670197381183,1.0,0.0,1.0,0.0,0.0,0.0,0.007826666666666666
15372348,1.1725302607306818,95163495,2,0.38853264856952613,0,21,15,3,1.290216465393978,1.0,0.0,1.0,0.0,0.0,0.0,0.36654
34988862,-0.9836566662489273,29914494,2,-1.696847857186872,0,15,3,4,-0.1263175623492698,0.0,0.0,0.0,0.0,0.0,0.0,0.004113333333333333
23248468,-0.7174068635247247,11900514,2,0.6202415936535703,0,14,15,3,1.6017507737666061,1.0,0.0,0.0,0.0,0.0,0.0,0.028633333333333334
84824352,-1.4206773465400881,65822155,2,-1.8127023297288942,0,21,16,5,1.4851713892623235,0.0,0.0,0.0,0.0,0.0,1.0,0.36654
91538569,-0.7452321502848359,61693574,2,-0.19073971414058447,0,2,4,4,1.0775537786159544,0.0,1.0,1.0,0.0,0.0,0.0,0.14408
78464007,0.6034758667935025,10172785,0,1.8946407916158137,0,5,19,4,-0.9533298102286252,1.0,0.0,0.0,0.0,0.0,0.0,0.007826666666666666
48857821,-0.3333087874635798,18584695,2,-0.5383031317666508,0,20,22,5,-0.5528626056965814,0.0,1.0,0.0,0.0,0.0,0.0,0.36654
19850017,-0.928551686586746,14665065,1,0.8519505387376146,1,23,17,5,1.400544602394804,0.0,1.0,1.0,0.0,0.0,0.0,0.0037
11083098,0.8659065125114156,5953264,0,-0.654157604308673,0,21,12,4,1.6449078281168252,1.0,0.0,0.0,0.0,0.0,0.0,0.031626666666666664
55758163,-0.890360116523848,88053447,2,0.272678176027504,0,15,21,0,-1.0452448678000412,0.0,0.0,0.0,0.0,0.0,1.0,0.14408
76409555,0.0988015481052084,88957852,0,-0.19073971414058447,0,11,18,0,-0.7948005661793246,0.0,0.0,0.0,1.0,0.0,0.0,0.36654
88024269,-0.8505317648868259,51919333,2,1.5470773739897474,0,4,11,4,-0.32624104925661573,0.0,0.0,0.0,0.0,0.0,0.0,0.010253333333333333
66361166,-0.8919968980979723,26849138,1,-1.5809933846448498,0,17,13,3,-1.3335347585509547,1.0,0.0,0.0,0.0,0.0,0.0,0.004333333333333333
12064419,0.8680888879435812,61722933,0,0.8519505387376146,0,23,0,5,0.9936966024271083,0.0,1.0,0.0,1.0,0.0,0.0,0.36654
36158357,-0.01086281736111271,96692640,1,-0.3065941866826066,0,19,1,2,0.8337493682952809,1.0,0.0,0.0,0.0,0.0,0.0,0.08169333333333334
17427246,0.05078928859756514,41457561,0,1.199513956363681,1,20,20,5,-1.5775317314770152,0.0,0.0,0.0,0.0,0.0,0.0,0.0032933333333333334
14205438,-0.582645180588499,95237758,1,-1.0017210219347392,0,12,1,1,0.04085844639907563,0.0,1.0,0.0,0.0,0.0,0.0,0.004013333333333333
14630297,-0.9580137549209816,35349173,2,1.7787863190737916,0,21,5,5,0.8088141102548351,0.0,0.0,0.0,1.0,0.0,0.0,0.010253333333333333
22620072,0.6389394675661934,46684329,1,0.5043871211115483,0,0,18,4,-0.06458461400794291,0.0,1.0,0.0,1.0,0.0,0.0,0.02644
50357543,-0.4124198968795826,8548166,2,1.4312229014477251,0,13,2,2,-1.2034657557835724,0.0,1.0,1.0,0.0,0.0,0.0,0.14408
67890953,0.2297440740351441,25206,2,-0.4224486592246287,0,10,0,6,-0.42855032919024927,1.0,0.0,0.0,0.0,0.0,0.0,0.007173333333333334
74543642,0.692953259512292,2191598,1,1.4312229014477251,0,9,7,5,1.4610374091728653,1.0,0.0,0.0,0.0,0.0,0.0,0.36654
29061419,2.1142252597101363,21476859,0,0.38853264856952613,0,14,18,1,0.11255634963346786,0.0,1.0,1.0,0.0,0.0,0.0,0.08169333333333334
51059762,-1.506881176110629,6954635,0,0.6202415936535703,0,9,14,2,-0.41113972684602734,0.0,1.0,0.0,0.0,0.0,0.0,0.14408
28824361,-0.45115706080052176,98888778,1,-0.7700120768506951,0,15,6,1,1.3416629880475317,0.0,1.0,0.0,1.0,0.0,0.0,0.0172
78301424,1.641740978646285,4516113,1,-0.4224486592246287,1,0,21,0,0.049724962775696595,0.0,0.0,0.0,0.0,0.0,0.0,0.36654
82200200,-1.3028290732031458,97420655,2,0.272678176027504,0,16,5,2,1.449570657880643,0.0,0.0,0.0,0.0,0.0,0.0,0.36654
85199614,0.2761195519686631,88706715,2,-0.8858665493927171,1,17,3,5,-1.0400258454254625,0.0,0.0,0.0,1.0,0.0,0.0,0.031626666666666664
69969133,-0.4151478661697896,65224196,2,1.199513956363681,0,19,22,1,1.3561135001089422,0.0,1.0,0.0,0.0,0.0,1.0,0.020393333333333333
85129062,0.9024613010001891,74994366,1,0.272678176027504,0,15,7,6,-0.5093722453084664,0.0,0.0,0.0,0.0,0.0,0.0,0.36654
60185047,-0.5368152965130214,77089156,2,2.5897676268679466,0,10,10,1,-0.0023235579232701066,1.0,0.0,0.0,0.0,0.0,0.0,0.36654
31445741,-1.0463999599236882,17509618,2,0.6202415936535703,0,14,22,3,1.3068686525598399,0.0,1.0,0.0,0.0,0.0,0.0,0.36654
3264968,0.29466974314207084,71925012,0,-0.07488524159856236,0,8,11,4,0.8863906107679728,0.0,0.0,0.0,1.0,0.0,0.0,0.012826666666666667
69657854,-0.6186543752192313,33990271,2,2.24220420924188,0,7,3,5,-0.7808042715591927,0.0,0.0,1.0,0.0,0.0,0.0,0.14408
97168478,0.943380840353294,7579718,0,-1.2334299670187836,1,11,11,2,-1.5775317314770152,0.0,1.0,0.0,0.0,0.0,0.0,0.00764
93520481,-1.4828750463568077,74582363,2,0.15682370348548189,0,0,7,6,0.5036356473457325,0.0,0.0,0.0,1.0,0.0,0.0,0.36654
49025738,0.04751572544931701,93415878,2,-1.8127023297288942,1,11,11,0,-1.5775317314770152,0.0,0.0,1.0,0.0,0.0,0.0,0.36654
70737947,-0.4713440335480536,8821866,1,-1.8127023297288942,0,23,12,6,-1.2023590006097526,1.0,0.0,0.0,1.0,0.0,0.0,0.36654
9798254,0.9106452088708104,93052382,0,2.473913154325924,0,5,22,6,-0.2857779521531914,0.0,0.0,0.0,0.0,0.0,0.0,0.08169333333333334
13943995,-1.2133516804843565,83142040,0,-0.19073971414058447,0,15,19,2,0.22365281782721724,1.0,0.0,0.0,1.0,0.0,0.0,0.08169333333333334
41930039,-1.2973731346227317,81004872,0,-0.5383031317666508,0,20,21,1,0.38522499886164735,1.0,0.0,0.0,0.0,0.0,0.0,0.028633333333333334
85964934,-0.9738359768041822,48560856,2,-1.696847857186872,0,18,5,1,-0.4584419951550701,0.0,1.0,0.0,0.0,0.0,1.0,0.14408
52867876,-1.4970604866658839,7831593,1,-0.7700120768506951,0,7,20,5,0.15088622412007027,0.0,1.0,0.0,1.0,0.0,0.0,0.36654
88026709,-1.2177164313486877,27222424,2,-0.3065941866826066,0,5,20,2,-0.06830311946911458,0.0,1.0,0.0,0.0,0.0,1.0,0.14408
81591813,1.8305164535286087,58308962,2,-0.4224486592246287,0,10,3,6,0.15486350557419595,1.0,0.0,0.0,0.0,0.0,0.0,0.14408
64642010,0.24502070206030332,3171529,2,-1.1175754944767615,0,19,20,1,1.6843729263351868,0.0,1.0,0.0,0.0,0.0,0.0,0.04742
21230771,-0.3322175997474968,87987672,1,0.8519505387376146,0,15,7,5,-0.23291279967423578,0.0,1.0,1.0,0.0,0.0,0.0,0.0035733333333333333
64436677,0.29194177385186365,82860296,1,-1.3492844395608057,0,16,0,1,0.7531747127982672,0.0,1.0,0.0,0.0,0.0,0.0,0.36654
48645519,-0.0004965340583262509,44840015,1,1.4312229014477251,0,20,21,0,-0.2501669848855104,1.0,0.0,0.0,0.0,0.0,0.0,0.007826666666666666
87608612,-1.3437486125562506,52633425,2,-0.8858665493927171,0,19,20,6,-0.19438044656768302,1.0,0.0,0.0,0.0,0.0,1.0,0.0172
37912398,2.466133298146839,92171444,0,0.8519505387376146,0,10,4,6,-1.2799799632527054,0.0,1.0,0.0,1.0,0.0,0.0,0.36654
38954874,-1.112962410604739,92597178,1,-0.654157604308673,0,17,5,5,1.0069392799404429,0.0,0.0,0.0,0.0,0.0,0.0,0.028633333333333334
18001798,-0.7905164405022721,50401324,2,1.5470773739897474,0,13,20,6,0.4482374329530547,0.0,0.0,1.0,0.0,0.0,0.0,0.36654
92298136,2.66527505633195,17327310,2,0.040969230943459764,0,0,6,0,0.4746751271355328,0.0,1.0,1.0,0.0,0.0,0.0,0.02644
82659607,-1.1053240965921594,32956841,1,-1.1175754944767615,0,19,2,4,-0.13304317919456843,0.0,1.0,0.0,0.0,0.0,0.0,0.14408
75315129,-0.583736368304582,17408539,2,1.6629318465317695,0,14,17,6,-0.053721460118320824,0.0,0.0,0.0,0.0,0.0,1.0,0.01276
44182264,-0.028321820818437496,36042365,1,0.272678176027504,0,14,12,6,0.07825493603099419,0.0,1.0,1.0,0.0,0.0,0.0,0.0037
12146772,1.008852103318262,30587706,1,0.15682370348548189,1,8,15,2,1.1661178630079094,1.0,0.0,1.0,0.0,0.0,0.0,0.028633333333333334
6707881,0.5751049861753497,27710329,2,-1.3492844395608057,0,16,20,5,-0.35643499372989323,0.0,0.0,0.0,1.0,0.0,0.0,0.012826666666666667
53124345,0.857177010782753,73036073,1,0.9678050112796367,1,19,19,0,-1.5775317314770152,1.0,0.0,0.0,1.0,0.0,0.0,0.0172
14026130,0.665673566610222,95779807,2,-1.5809933846448498,0,3,13,3,-0.5989922253156753,0.0,0.0,0.0,0.0,0.0,0.0,0.14408
22309968,0.8364444441771801,66398937,2,0.9678050112796367,1,16,16,4,-1.5775317314770152,0.0,0.0,0.0,0.0,0.0,0.0,0.36654
44665629,1.9685516996130827,78409247,1,-1.5809933846448498,0,14,17,3,1.631833722851064,0.0,1.0,0.0,0.0,0.0,1.0,0.0044666666666666665
70045718,-1.1620658578284648,43578419,2,0.8519505387376146,0,15,22,2,-0.8506069365262782,0.0,1.0,0.0,0.0,1.0,0.0,0.36654
17472779,-1.018574673163577,85939422,2,-0.07488524159856236,0,1,8,2,0.19858833172601326,0.0,0.0,0.0,0.0,0.0,0.0,0.031626666666666664
21064682,-0.3354911628957453,93980509,2,1.199513956363681,0,12,0,4,-1.0941544900826226,0.0,1.0,0.0,0.0,0.0,0.0,0.04742
24170815,-0.9929317618356313,83483570,1,-0.654157604308673,0,12,6,3,1.4274269178754353,0.0,1.0,0.0,0.0,0.0,0.0,0.36654
43246496,3.6855355708693662,49749998,0,0.272678176027504,0,23,13,2,1.037203276258537,0.0,1.0,0.0,0.0,0.0,0.0,0.14408
77844065,0.09334560952479433,61937901,1,-1.0017210219347392,0,4,1,5,0.6024759215394597,0.0,1.0,0.0,0.0,0.0,0.0,0.007173333333333334
71960253,1.224907271102656,71538019,2,-1.1175754944767615,0,5,0,1,1.2079509694782322,1.0,0.0,0.0,1.0,0.0,0.0,0.36654
1230396,-0.9067279322650901,90731170,1,0.9678050112796367,0,23,11,5,0.15022632934446628,0.0,1.0,0.0,0.0,0.0,0.0,0.0172
